0.,0.7692307692307692
0.01,0.7692680672865181
0.02,0.7693798049351005
0.03,0.7695660095812694
0.04,0.7698266427541613
0.05,0.7701616505835049
0.06,0.7705709637261199
0.07,0.7710544984222645
0.08,0.7716121530268193
0.09,0.772243811776131
0.1,0.7729493427862241
0.11,0.7737285939746649
0.12,0.7745814012104564
0.13,0.7755075829667711
0.14,0.7765069399452476
0.15,0.7775792557184673
0.16,0.7787242966022175
0.17,0.7799418101158608
0.18,0.7812315267838777
0.19,0.7825931570551846
0.2,0.7840263930374627
0.21,0.7855309085532411
0.22,0.7871063566058162
0.23,0.7887523699125938
0.24,0.7904685601248645
0.25,0.7922545177558094
0.26,0.7941098124765708
0.27,0.7960339917071931
0.28,0.7980265803442718
0.29,0.80008708012593
0.3,0.8022149691569463
0.31,0.8044097018092516
0.32,0.8066707079379224
0.33,0.808997392094291
0.34,0.8113891334089075
0.35000000000000003,0.8138452850740353
0.36,0.8163651736696906
0.37,0.8189480987300494
0.38,0.8215933322618717
0.39,0.8243001182387801
0.4,0.8270676722562592
0.41000000000000003,0.8298951809756097
0.42,0.8327818014035988
0.43,0.8357266606930298
0.44,0.8387288560068279
0.45,0.8417874539909
0.46,0.8449014898199045
0.47000000000000003,0.84806996712213
0.48,0.8512918581157402
0.49,0.8545661032940473
0.5,0.8578916104500796
0.51,0.8612672545487355
0.52,0.8646918778875314
0.53,0.8681642901635561
0.54,0.8716832677662499
0.55,0.8752475533746692
0.56,0.8788558563368849
0.5700000000000001,0.8825068530460295
0.58,0.8861991865737825
0.59,0.889931466193907
0.6,0.8937022677997641
0.61,0.8975101344297743
0.62,0.9013535764476501
0.63,0.9052310711174394
0.64,0.9091410630021916
0.65,0.9130819647100575
0.66,0.9170521574691258
0.67,0.9210499910025609
0.68,0.9250737839080082
0.6900000000000001,0.9291218245383348
0.7000000000000001,0.9331923718176603
0.71,0.9372836555932147
0.72,0.9413938773340746
0.73,0.9455212110855895
0.74,0.9496638038835737
0.75,0.9538197770234653
0.76,0.9579872272630997
0.77,0.9621642269179381
0.78,0.9663488260738492
0.79,0.9705390529355524
0.8,0.9747329150322475
0.81,0.9789284013077715
0.8200000000000001,0.9831234821901523
0.8300000000000001,0.9873161120299218
0.84,0.991504230220161
0.85,0.9956857621723064
0.86,0.999858622122628
0.87,1.0040207133905472
0.88,1.0081699307350693
0.89,1.0123041628154246
0.9,1.0164212924819687
0.91,1.0205191999841212
0.92,1.0245957647385775
0.93,1.028648866355568
0.9400000000000001,1.0326763882776917
0.9500000000000001,1.0366762189272074
0.96,1.0406462537538852
0.97,1.0445843988120236
0.98,1.0484885716436512
0.99,1.0523567043776565
1.,1.0561867468625132
1.01,1.0599766677767104
1.02,1.0637244585787207
1.03,1.0674281361361337
1.04,1.0710857441040986
1.05,1.0746953569234243
1.06,1.0782550829721929
1.07,1.081763067271496
1.08,1.085217495210338
1.09,1.0886165940761658
1.1,1.0919586366314256
1.11,1.0952419455987052
1.12,1.0984648963507924
1.1300000000000001,1.1016259198724467
1.1400000000000001,1.1047235067098722
1.1500000000000001,1.107756210485373
